id,carat,cut,color,clarity,depth,table,x,y,z,price
64966,0.3,Ideal,G,IF,61.4,55.0,4.32,4.34,2.66,863
164723,1.01,Good,F,SI1,63.9,58.0,6.37,6.33,4.06,4667
117904,0.82,Good,J,SI2,58.8,64.0,6.25,6.22,3.66,2140
181505,0.41,Ideal,E,SI1,62.4,55.0,4.77,4.76,2.97,969
154869,0.3,Ideal,H,SI1,62.0,54.0,4.31,4.35,2.69,450
100878,0.71,Ideal,H,VS1,61.1,55.0,5.77,5.79,3.54,2959
52056,1.01,Good,G,VS2,63.6,60.0,6.28,6.32,4.01,6451
115568,1.18,Ideal,I,VS2,59.6,56.0,6.92,6.84,4.1,5993
181795,1.01,Ideal,D,VS2,62.4,57.0,6.38,6.47,4.01,7887
63538,0.55,Premium,G,VS2,61.4,58.0,5.24,5.28,3.24,1551
32319,0.9,Very Good,H,SI2,61.3,59.0,6.18,6.22,3.8,3114
155767,1.22,Premium,I,VS1,61.4,61.0,6.89,6.86,4.22,7275
102201,0.9,Ideal,E,SI1,62.8,55.0,6.16,6.18,3.87,3990
96149,0.51,Ideal,F,SI1,61.7,55.0,5.17,5.14,3.18,1569
36336,0.71,Very Good,H,IF,61.9,58.0,5.69,5.76,3.54,3378
51327,0.38,Ideal,E,VVS1,60.8,60.0,4.71,4.75,2.87,1057
163006,1.04,Ideal,G,VS1,61.9,56.0,6.47,6.53,4.02,7467
177952,0.36,Ideal,E,VS1,61.1,57.0,4.62,4.58,2.81,1094
66984,0.4,Ideal,E,VS2,62.6,57.0,4.67,4.7,2.93,882
167,0.56,Premium,G,SI1,60.4,58.0,5.36,5.32,3.24,1207
143307,0.54,Ideal,D,SI2,62.0,56.0,5.2,5.24,3.24,1311
89573,0.7,Premium,E,SI2,60.2,60.0,5.77,5.72,3.46,2264
95264,0.36,Ideal,G,VVS1,61.3,56.0,4.57,4.6,2.81,1200
137963,0.41,Very Good,G,SI1,62.4,56.0,4.72,4.77,2.96,719
78731,0.41,Ideal,D,SI2,62.2,55.0,4.76,4.79,2.97,705
38477,0.54,Ideal,D,SI1,62.3,56.0,5.23,5.24,3.26,1641
132329,1.08,Premium,G,VS1,62.3,59.0,6.58,6.52,4.08,6608
106737,0.72,Very Good,G,VS1,63.0,57.0,5.68,5.7,3.59,2648
165032,0.37,Very Good,G,VVS2,61.5,55.0,4.62,4.66,2.85,798
97637,0.71,Very Good,D,SI1,63.2,57.0,5.59,5.62,3.55,3089
111965,1.7,Good,J,VS2,63.6,60.0,7.5,7.54,4.77,7437
159780,0.33,Very Good,H,VS2,61.2,62.0,4.43,4.46,2.71,521
152359,1.03,Ideal,G,VVS1,61.8,56.0,6.49,6.52,4.03,8869
75644,0.86,Ideal,G,SI2,61.1,55.0,6.12,6.15,3.74,3114
127967,1.01,Premium,E,SI1,62.8,57.0,6.47,6.36,4.03,5499
41025,0.32,Ideal,E,VS2,61.3,57.0,4.39,4.41,2.7,702
180831,1.01,Very Good,H,SI1,63.1,56.0,6.36,6.43,4.04,4838
50140,0.3,Very Good,J,VS2,62.9,57.0,4.23,4.29,2.68,357
56649,1.01,Very Good,F,IF,60.6,57.0,6.51,6.46,3.93,9667
103954,0.75,Very Good,G,VS1,61.4,58.0,5.83,5.85,3.58,2895
87337,1.2,Premium,E,SI1,62.1,57.0,6.88,6.78,4.24,6892
174580,0.32,Ideal,G,VS2,62.5,57.0,4.4,4.37,2.74,720
188697,0.33,Premium,G,VS2,61.2,58.0,4.42,4.45,2.71,586
141566,0.33,Very Good,I,VVS1,63.4,55.0,4.44,4.4,2.79,709
13191,0.3,Ideal,E,VVS2,62.3,54.0,4.31,4.34,2.69,837
103910,1.05,Ideal,E,VS2,61.1,57.0,6.54,6.58,4.01,7193
30192,0.91,Very Good,E,SI1,61.8,59.0,6.14,6.16,3.81,4256
114143,1.51,Very Good,F,SI1,63.1,60.0,7.27,7.23,4.59,8840
140865,0.53,Ideal,G,VS1,61.8,55.0,5.19,5.21,3.22,1786
53097,0.76,Ideal,I,VS1,61.9,55.0,5.84,5.87,3.63,2669
113443,1.0,Very Good,I,SI2,62.5,58.0,6.35,6.32,3.96,3516
1469,0.33,Premium,E,SI1,61.7,59.0,4.44,4.42,2.73,682
9778,0.78,Good,F,VS1,58.2,61.0,5.94,5.99,3.51,3140
55240,0.9,Very Good,E,SI2,60.7,60.0,6.2,6.22,3.77,3592
142085,0.52,Very Good,H,VVS1,62.2,60.0,5.13,5.15,3.2,1978
168967,0.24,Very Good,E,VVS1,60.9,59.0,3.95,3.98,2.41,796
146487,0.51,Very Good,H,VS2,61.6,56.0,5.1,5.15,3.16,1389
10697,0.32,Ideal,F,IF,61.6,56.0,4.37,4.39,2.7,1399
56408,1.02,Very Good,G,VS1,63.1,57.0,6.42,6.4,4.04,6290
42896,0.31,Ideal,H,SI1,62.2,54.0,4.37,4.4,2.73,438
76040,0.32,Ideal,E,VVS1,61.8,56.0,4.34,4.38,2.7,842
150184,1.03,Very Good,F,SI2,63.2,57.0,6.44,6.38,4.05,4672
149336,2.21,Very Good,G,SI1,61.3,59.0,8.42,8.29,5.1,18172
633,0.7,Premium,E,SI1,62.4,58.0,5.67,5.63,3.53,2038
191535,0.3,Ideal,H,VS2,61.7,57.0,4.27,4.28,2.64,508
175637,0.32,Ideal,D,VS2,61.4,56.0,4.46,4.49,2.75,833
150295,0.54,Ideal,E,VS2,61.5,56.0,5.24,5.26,3.23,2099
36094,0.71,Very Good,H,VS1,63.3,58.0,5.66,5.68,3.58,2572
185707,0.31,Ideal,G,VVS1,61.9,57.0,4.34,4.37,2.7,766
6937,1.04,Ideal,I,SI1,61.9,56.0,6.47,6.51,4.02,4466
36759,1.01,Very Good,D,SI1,60.5,58.0,6.5,6.46,3.92,5264
9108,1.01,Ideal,H,SI1,62.1,57.0,6.42,6.44,3.99,4102
37248,0.71,Ideal,G,VS1,60.1,57.0,5.81,5.84,3.5,3353
170296,1.04,Very Good,E,I1,60.2,63.0,6.51,6.59,3.94,2239
70211,1.51,Premium,E,SI2,61.9,58.0,7.34,7.31,4.52,8408
156625,0.43,Premium,G,SI1,62.4,60.0,4.8,4.82,3.0,923
90681,2.01,Very Good,I,SI1,59.2,59.0,8.06,8.1,4.86,13736
35451,0.9,Very Good,I,SI2,61.5,59.0,6.13,6.17,3.79,3216
59738,1.01,Premium,F,VS2,63.0,58.0,6.37,6.32,4.0,6416
140092,0.51,Ideal,D,VS2,61.6,57.0,5.15,5.18,3.18,1715
166463,1.79,Very Good,G,VS2,62.8,57.0,7.88,7.81,4.93,18128
168007,0.39,Ideal,I,VVS1,62.2,57.0,4.66,4.7,2.91,895
188554,1.53,Ideal,F,VS2,61.5,56.0,7.44,7.4,4.56,15111
186452,1.52,Premium,I,VS1,61.2,58.0,7.4,7.45,4.53,7211
189080,1.55,Ideal,I,VS1,62.5,55.0,7.39,7.36,4.6,11460
80817,0.71,Premium,I,VVS2,60.3,59.0,5.79,5.76,3.49,2450
39294,0.23,Very Good,F,VVS1,61.2,55.0,3.94,3.98,2.47,530
19715,1.01,Very Good,H,VS2,62.9,58.0,6.34,6.37,3.99,4967
5360,1.06,Premium,E,SI2,59.5,61.0,6.71,6.67,3.97,4620
153792,1.0,Ideal,G,SI1,62.6,56.0,6.34,6.39,3.99,5653
19504,0.75,Premium,E,SI1,58.9,59.0,5.94,5.88,3.51,3402
98486,0.7,Ideal,F,SI1,62.3,55.0,5.71,5.65,3.54,2199
8903,1.0,Ideal,F,VS1,62.2,55.0,6.44,6.37,3.99,7507
98468,0.31,Ideal,G,IF,61.0,55.0,4.38,4.41,2.68,891
153573,1.22,Ideal,I,VS2,60.7,57.0,6.93,6.96,4.21,6480
42013,1.4,Very Good,D,SI2,62.2,59.0,7.11,7.17,4.44,8538
159015,0.5,Ideal,F,SI1,61.4,56.0,5.11,5.13,3.15,1418
36128,0.23,Very Good,D,SI2,61.4,55.0,3.94,4.0,2.43,376
34795,0.57,Ideal,D,VS2,61.0,56.0,5.39,5.42,3.3,2112
186344,0.31,Premium,G,VS1,61.7,55.0,4.38,4.35,2.69,942
9048,0.31,Premium,H,VS1,62.4,59.0,4.31,4.34,2.7,698
131851,0.3,Premium,G,VVS2,62.1,58.0,4.3,4.27,2.66,878
146961,1.07,Very Good,F,SI1,62.2,57.0,6.57,6.53,4.08,5142
57496,1.03,Premium,D,SI1,61.0,58.0,6.55,6.51,3.98,4909
150791,0.4,Ideal,G,VS1,62.3,56.0,4.71,4.74,2.94,1053
105936,0.51,Ideal,E,SI1,61.8,56.0,5.1,5.15,3.17,1352
165371,1.11,Ideal,H,SI1,62.0,56.0,6.63,6.66,4.13,5808
134246,0.73,Ideal,G,SI1,61.7,55.0,5.81,5.84,3.6,2509
24046,0.31,Ideal,G,VS1,61.7,56.0,4.33,4.35,2.67,625
53788,1.51,Very Good,I,SI1,61.4,60.0,7.35,7.3,4.51,9177
125631,0.56,Very Good,F,VVS2,59.0,57.0,5.37,5.46,3.19,1940
49836,1.12,Ideal,F,VVS2,62.7,55.0,6.63,6.62,4.16,9817
169810,1.16,Premium,I,SI1,63.0,57.0,6.74,6.67,4.24,5431
106818,1.2,Ideal,G,VS2,62.0,55.0,6.85,6.8,4.23,7318
143848,1.11,Very Good,H,SI2,63.4,54.0,6.58,6.49,4.15,4153
102283,1.5,Premium,H,SI1,62.5,58.0,7.27,7.18,4.52,8075
94253,0.34,Ideal,E,VS1,61.5,55.0,4.53,4.56,2.79,904
99268,1.04,Very Good,H,SI2,59.8,57.0,6.56,6.63,3.93,4956
41550,0.71,Ideal,D,VS2,61.5,56.0,5.72,5.77,3.53,3025
17638,0.71,Good,I,VVS1,64.1,60.0,5.6,5.64,3.61,2537
143428,0.23,Very Good,E,VS1,62.5,56.0,3.89,3.91,2.43,471
138261,0.31,Ideal,G,VVS2,61.9,57.0,4.33,4.36,2.69,907
177305,0.25,Premium,D,VS2,62.2,59.0,3.98,4.0,2.49,548
110658,0.31,Ideal,D,SI2,62.1,53.0,4.34,4.39,2.71,462
43559,0.7,Very Good,I,VS1,58.2,63.0,5.83,5.8,3.38,1871
60586,0.32,Premium,H,VVS1,62.8,58.0,4.35,4.31,2.72,936
107708,1.74,Premium,I,VS2,58.5,57.0,8.09,7.94,4.63,14127
69633,1.51,Ideal,I,VS1,62.7,57.0,7.29,7.34,4.59,10043
78231,0.57,Ideal,E,SI1,62.2,56.0,5.33,5.3,3.31,1613
127573,0.41,Very Good,J,VS1,63.2,59.0,4.71,4.75,2.99,792
122362,1.01,Very Good,E,SI1,63.1,54.0,6.39,6.36,4.02,5186
171415,0.31,Premium,E,SI2,61.7,58.0,4.34,4.31,2.67,558
131295,0.41,Ideal,J,VS1,62.7,57.0,4.7,4.74,2.96,830
168886,0.39,Ideal,G,SI1,61.9,55.0,4.71,4.74,2.92,719
74530,0.4,Ideal,G,SI1,62.1,55.0,4.74,4.76,2.95,873
21337,0.31,Ideal,E,VS2,61.4,57.0,4.4,4.36,2.69,872
36839,1.51,Premium,G,VS2,60.2,58.0,7.38,7.43,4.45,12030
110404,1.01,Good,G,VS1,60.8,65.0,6.36,6.43,3.89,6759
131919,1.2,Very Good,G,VVS2,62.8,54.0,6.7,6.74,4.23,10521
45176,0.7,Very Good,E,VS2,59.8,59.0,5.73,5.81,3.44,2515
58310,1.03,Very Good,F,VS2,61.1,59.0,6.53,6.59,4.01,6823
127948,1.12,Premium,D,SI2,60.8,58.0,6.64,6.68,4.07,5587
174645,0.41,Ideal,F,VS1,62.3,54.0,4.82,4.78,2.99,1107
145430,1.7,Ideal,G,VS1,61.3,56.0,7.69,7.73,4.73,18756
90375,0.55,Ideal,F,SI1,62.2,55.0,5.28,5.25,3.26,1720
81161,0.53,Ideal,D,SI1,61.4,56.0,5.18,5.21,3.19,1631
152182,1.54,Good,I,SI1,63.8,59.0,7.28,7.32,4.65,8911
136500,0.4,Premium,E,SI1,60.5,60.0,4.77,4.72,2.87,945
152680,0.56,Ideal,G,VVS2,60.0,56.0,5.41,5.38,3.23,2241
84431,0.31,Very Good,J,SI1,62.9,56.0,4.31,4.34,2.72,363
63025,0.34,Ideal,F,VS2,62.6,56.0,4.48,4.51,2.81,752
165059,1.18,Ideal,F,VS1,62.7,55.0,6.73,6.7,4.21,9586
143795,0.52,Ideal,D,SI2,61.8,56.0,5.18,5.15,3.2,1262
65715,1.52,Premium,E,SI2,62.0,58.0,7.4,7.35,4.57,10313
189882,1.29,Ideal,G,VS1,62.3,56.0,7.05,6.95,4.36,10032
81968,0.55,Premium,E,VS2,61.1,61.0,5.29,5.26,3.22,1980
173450,1.03,Premium,E,VS2,61.5,60.0,6.51,6.57,4.02,6822
173070,1.13,Premium,G,VS1,62.0,60.0,6.65,6.61,4.13,6856
29831,0.25,Ideal,I,VS1,61.7,54.0,4.08,4.11,2.53,405
106772,0.23,Very Good,E,VVS2,61.2,59.0,3.94,3.98,2.43,530
181207,1.56,Ideal,G,SI2,62.2,57.0,7.44,7.36,4.61,8537
89853,1.01,Premium,G,SI2,62.0,59.0,6.38,6.33,3.94,3920
13029,0.76,Premium,E,SI1,61.7,59.0,5.83,5.85,3.61,2968
98345,0.4,Very Good,F,VS2,62.6,58.0,4.66,4.71,2.93,980
82436,0.38,Ideal,E,VVS2,61.0,56.0,4.71,4.7,2.87,1054
60945,1.31,Very Good,H,SI1,59.7,60.0,7.12,7.16,4.24,8079
27494,0.51,Ideal,I,VS1,62.6,57.0,5.06,5.1,3.17,1297
118707,1.21,Ideal,H,VS1,62.3,56.0,6.82,6.85,4.26,7929
61781,0.37,Ideal,F,VVS1,61.4,55.0,4.6,4.63,2.83,1088
53941,2.02,Premium,H,SI2,62.1,59.0,7.99,8.05,4.98,14787
145026,1.01,Good,F,SI1,60.5,61.0,6.42,6.45,3.89,4939
147513,0.38,Ideal,D,SI2,62.2,56.0,4.62,4.65,2.88,613
153230,0.4,Premium,F,SI1,61.3,60.0,4.78,4.74,2.92,992
13797,0.3,Ideal,D,VVS2,61.0,56.0,4.35,4.33,2.64,1013
185801,0.53,Ideal,H,VS2,62.4,55.0,5.17,5.19,3.23,1410
150778,0.43,Premium,G,VVS2,59.2,62.0,4.93,4.89,2.91,1181
38253,0.39,Ideal,F,VVS1,61.2,56.0,4.76,4.72,2.9,1124
124920,0.52,Premium,G,SI1,61.7,58.0,5.13,5.16,3.18,1163
152036,0.7,Very Good,I,VVS1,62.4,59.0,5.66,5.68,3.54,2388
74907,1.4,Good,J,SI2,63.6,57.0,7.05,7.0,4.49,3696
84105,0.7,Very Good,G,VS1,61.8,61.0,5.7,5.73,3.53,2743
177895,0.52,Ideal,G,SI1,62.6,57.0,5.08,5.11,3.19,1273
46845,0.9,Very Good,G,SI2,62.9,56.0,6.1,6.15,3.86,3114
38061,1.24,Ideal,J,VS1,62.0,57.0,6.86,6.9,4.26,5665
146874,0.57,Ideal,G,VS1,61.6,55.0,5.33,5.38,3.3,1972
90147,2.01,Very Good,G,SI2,62.1,57.0,7.98,8.02,4.95,13298
97199,0.52,Ideal,G,VS2,61.8,55.0,5.15,5.18,3.19,1429
121526,1.02,Ideal,G,VS2,62.3,57.0,6.47,6.44,4.02,6337
125006,1.02,Premium,F,SI1,58.2,58.0,6.69,6.66,3.88,4832
92006,1.06,Ideal,I,VS2,61.6,57.0,6.57,6.52,4.03,5105
122599,0.3,Premium,F,SI1,59.3,59.0,4.38,4.34,2.59,641
61556,1.25,Ideal,H,VS1,62.0,57.0,6.95,6.87,4.29,7277
98128,0.25,Ideal,G,VS1,61.9,56.0,4.01,4.04,2.5,438
158834,0.33,Very Good,G,VS1,59.6,61.0,4.48,4.51,2.69,666
186714,1.21,Very Good,E,SI2,63.1,56.0,6.8,6.78,4.28,5057
17849,0.4,Premium,E,VS2,62.9,58.0,4.7,4.66,2.94,1074
80072,1.0,Premium,D,VS1,62.8,59.0,6.4,6.34,4.01,9013
122157,0.76,Ideal,D,VS2,61.5,56.0,5.89,5.92,3.63,3570
79273,1.2,Premium,I,VS2,62.6,57.0,6.76,6.71,4.22,6353
145411,1.25,Ideal,G,SI2,62.1,56.0,6.86,6.91,4.28,5006
190950,0.43,Premium,E,VS2,59.5,58.0,4.93,4.89,2.92,1048
120781,0.53,Ideal,E,VS2,61.8,56.0,5.2,5.22,3.22,1815
184107,1.09,Premium,D,SI2,61.4,56.0,6.66,6.62,4.08,5219
10631,0.4,Ideal,E,VS2,62.7,57.0,4.72,4.76,2.97,790
16872,2.01,Premium,G,VS2,60.9,61.0,8.07,8.0,4.92,18445
192369,0.9,Premium,H,SI1,60.1,58.0,6.22,6.19,3.73,3648
16943,1.19,Ideal,G,VS1,61.4,55.0,6.87,6.79,4.2,9248
121795,0.31,Ideal,G,SI1,61.5,58.0,4.36,4.43,2.7,466
81369,1.07,Ideal,G,VS1,61.9,57.0,6.53,6.57,4.05,7001
72694,1.04,Premium,E,I1,61.0,59.0,6.59,6.53,4.0,3696
123241,0.5,Very Good,E,VS2,63.2,56.0,5.02,5.06,3.19,1333
48913,0.74,Premium,F,VS2,62.4,58.0,5.75,5.79,3.6,2872
164439,0.52,Ideal,G,SI2,62.3,55.0,5.14,5.17,3.21,1151
92997,2.05,Premium,I,SI1,60.2,59.0,8.26,8.22,4.98,14925
98936,0.52,Ideal,F,VS2,61.5,55.0,5.19,5.17,3.19,1591
56669,0.71,Ideal,H,VVS2,62.1,56.0,5.71,5.75,3.56,3210
145885,0.84,Very Good,J,VS2,61.8,61.0,6.0,6.05,3.72,3007
72437,0.33,Ideal,E,SI1,62.1,53.0,4.42,4.46,2.76,579
110696,0.7,Ideal,F,VS1,62.6,56.0,5.69,5.67,3.56,2895
133719,1.52,Premium,H,VS1,62.4,59.0,7.37,7.31,4.58,11255
186150,1.1,Premium,E,SI1,61.1,58.0,6.69,6.62,4.08,4939
184545,1.06,Ideal,F,SI1,61.8,55.0,6.57,6.6,4.08,5501
172301,0.27,Ideal,G,IF,62.0,56.0,4.15,4.18,2.58,586
113233,0.81,Premium,H,VS2,61.3,60.0,6.03,5.96,3.68,2879
16923,1.6,Ideal,F,VS2,62.3,56.0,7.45,7.4,4.63,15769
161958,0.75,Very Good,E,SI1,63.2,60.0,5.71,5.78,3.63,2795
7669,1.03,Premium,H,SI1,60.1,58.0,6.61,6.57,3.97,5652
57769,2.01,Good,G,SI1,62.7,56.0,7.94,8.01,5.01,18374
8784,1.63,Ideal,G,SI1,62.4,57.0,7.59,7.54,4.71,12381
9966,0.3,Premium,D,VS2,62.5,59.0,4.28,4.26,2.67,710
93358,0.33,Good,H,VS1,63.1,56.0,4.38,4.4,2.77,568
130740,0.31,Ideal,I,VS1,61.5,55.0,4.38,4.37,2.69,628
103889,0.32,Premium,F,VVS1,61.4,62.0,4.42,4.38,2.7,990
164608,0.4,Very Good,E,VS1,61.5,57.0,4.79,4.76,2.93,1044
6741,1.03,Ideal,G,VVS1,62.4,56.0,6.47,6.41,4.02,8246
180375,1.01,Premium,H,VS2,60.2,60.0,6.55,6.49,3.94,7289
12619,0.91,Very Good,H,VS2,63.4,61.0,6.06,6.09,3.85,3871
1665,2.14,Ideal,I,VS2,61.7,57.0,8.32,8.28,5.11,16985
175670,1.06,Ideal,G,VVS2,61.3,57.0,6.53,6.57,4.01,9055
169748,0.7,Ideal,H,VVS1,61.2,56.0,5.71,5.74,3.51,2843
42228,0.4,Ideal,D,SI1,61.3,55.0,4.77,4.73,2.91,882
44734,0.32,Ideal,F,VVS1,61.9,55.0,4.39,4.46,2.74,867
53926,0.73,Good,F,VS1,63.6,57.0,5.62,5.67,3.59,2805
172219,1.21,Very Good,F,SI1,58.2,60.0,6.89,6.94,4.03,6686
46824,0.71,Ideal,D,VVS2,62.0,58.0,5.71,5.73,3.54,4221
149416,0.5,Premium,G,VS2,61.0,57.0,5.11,5.06,3.11,1310
118777,1.26,Premium,G,VS2,62.2,58.0,6.86,6.91,4.27,9254
177493,0.36,Ideal,D,VS1,61.7,54.0,4.57,4.6,2.83,1040
174978,0.32,Premium,E,SI2,62.8,55.0,4.41,4.38,2.76,574
187372,0.71,Ideal,H,VVS1,61.0,56.0,5.73,5.79,3.52,2726
180885,1.51,Good,J,SI2,63.1,59.0,7.26,7.31,4.59,5851
140496,0.74,Ideal,E,VS2,62.0,56.0,5.83,5.79,3.6,3218
63140,0.56,Ideal,F,VS1,61.9,54.0,5.29,5.31,3.28,2063
55748,1.5,Premium,E,SI2,62.3,58.0,7.24,7.31,4.53,9572
80696,0.32,Ideal,G,VVS1,62.1,56.0,4.41,4.38,2.73,842
43350,2.05,Premium,H,SI1,61.4,59.0,8.12,8.18,5.01,15398
45041,0.7,Very Good,H,VVS1,62.6,57.0,5.64,5.67,3.54,2961
91026,1.52,Premium,F,SI2,61.4,60.0,7.41,7.36,4.54,8454
116550,0.5,Ideal,H,VS2,61.1,56.0,5.12,5.16,3.14,1355
94822,0.72,Premium,I,VS1,62.4,54.0,5.76,5.73,3.58,2321
150642,0.9,Very Good,G,SI1,64.0,55.0,6.1,6.06,3.89,3656
80140,0.71,Ideal,E,SI1,62.1,58.0,5.7,5.74,3.54,2516
49530,1.23,Premium,D,SI2,61.5,58.0,6.85,6.89,4.23,6750
143463,1.51,Premium,I,VVS2,59.9,58.0,7.53,7.49,4.5,10802
173953,0.76,Premium,D,SI1,61.9,59.0,5.81,5.84,3.61,3288
11422,1.11,Good,H,SI1,63.8,58.0,6.61,6.55,4.18,6541
80956,0.32,Ideal,E,VS1,61.8,55.0,4.41,4.36,2.71,972
7744,1.19,Very Good,H,SI2,61.3,63.0,6.91,6.94,4.25,4004
3628,0.41,Ideal,F,VS1,61.7,55.0,4.78,4.8,2.95,1117
85411,2.03,Very Good,H,SI2,63.1,57.0,8.01,7.97,5.06,17400
1991,1.54,Premium,E,SI1,61.1,58.0,7.45,7.44,4.54,12851
57592,0.76,Ideal,D,VS2,61.4,55.0,5.87,5.9,3.62,3471
102964,1.23,Premium,I,VS2,59.1,59.0,6.99,6.94,4.13,6333
152210,1.51,Good,J,VS2,63.5,58.0,7.26,7.29,4.62,8774
5559,0.58,Very Good,G,VVS1,60.5,57.0,5.41,5.42,3.27,2077
170561,0.5,Ideal,D,SI1,60.6,56.0,5.14,5.17,3.14,1637
135796,0.9,Very Good,I,SI1,59.9,59.0,6.22,6.28,3.75,3419
146917,0.31,Premium,I,VVS2,62.7,59.0,4.35,4.31,2.71,544
139897,1.11,Very Good,H,VS2,62.2,57.0,6.57,6.66,4.12,6529
56042,0.34,Ideal,E,VS2,61.0,56.0,4.55,4.52,2.77,984
49795,1.05,Premium,F,VS2,61.4,58.0,6.57,6.55,4.02,5638
78486,0.72,Premium,F,VS2,61.5,58.0,5.75,5.72,3.52,2841
72499,0.3,Ideal,E,VS2,62.3,54.0,4.29,4.35,2.69,844
70941,0.31,Ideal,D,VS2,61.6,57.0,4.31,4.34,2.66,942
6643,1.14,Premium,I,SI1,60.7,58.0,6.79,6.75,4.11,4826
87586,0.54,Ideal,G,VS2,60.8,56.0,5.25,5.29,3.2,1637
166941,1.02,Fair,F,VS2,65.9,59.0,6.24,6.19,4.12,4182
144350,0.91,Very Good,G,SI2,63.3,56.0,6.18,6.22,3.91,3663
78509,1.24,Ideal,H,SI2,61.8,56.0,6.92,6.89,4.25,5292
191652,1.04,Ideal,F,SI2,62.1,56.0,6.49,6.52,4.04,4891
172806,2.13,Premium,J,SI2,59.7,59.0,8.47,8.41,5.04,12060
6452,0.4,Very Good,E,SI1,61.5,55.0,4.79,4.76,2.93,898
175025,1.04,Premium,H,SI2,62.5,57.0,6.43,6.49,4.03,4256
125296,0.38,Ideal,G,IF,61.1,56.0,4.65,4.68,2.85,1116
53157,1.01,Premium,G,SI2,61.0,58.0,6.41,6.36,3.89,3987
97028,1.62,Ideal,I,SI1,62.0,55.0,7.54,7.59,4.68,9618
111731,0.9,Very Good,I,VS2,62.7,59.0,6.12,6.18,3.86,3238
32630,0.34,Ideal,G,SI1,61.7,55.0,4.47,4.5,2.77,647
139045,1.0,Very Good,E,SI2,61.8,62.0,6.41,6.48,3.98,4525
3371,0.77,Ideal,F,SI2,62.2,56.0,5.83,5.87,3.64,2399
121275,0.51,Ideal,D,VS2,62.0,56.0,5.1,5.13,3.17,1807
96224,0.36,Premium,D,SI1,61.5,58.0,4.62,4.59,2.82,984
162868,1.51,Premium,F,VS2,60.6,60.0,7.45,7.35,4.44,15143
148144,0.9,Premium,E,SI2,62.4,57.0,6.17,6.13,3.84,3429
72100,0.26,Very Good,E,VS1,62.3,58.0,4.06,4.1,2.54,452
83904,1.01,Ideal,E,SI2,62.5,57.0,6.37,6.43,4.0,4295
29034,1.27,Very Good,H,VVS2,62.7,56.0,6.9,6.87,4.32,8457
126931,0.34,Ideal,D,VS2,61.1,57.0,4.52,4.5,2.75,829
55342,0.91,Very Good,D,SI2,61.2,58.0,6.22,6.27,3.82,4214
86014,0.33,Ideal,I,VVS2,62.0,57.0,4.39,4.37,2.72,743
89904,1.53,Premium,F,SI2,60.0,58.0,7.51,7.45,4.49,9240
50374,0.32,Ideal,G,VVS2,61.9,55.0,4.38,4.41,2.72,607
91592,1.31,Premium,J,VS2,62.3,58.0,7.0,6.96,4.35,6134
71034,0.34,Ideal,J,VS1,62.5,57.0,4.47,4.45,2.79,647
93746,0.5,Ideal,E,VS2,61.3,57.0,5.13,5.15,3.15,1624
186182,0.9,Very Good,G,VS1,63.2,56.0,6.08,6.17,3.88,4537
23530,0.9,Very Good,F,SI2,63.0,56.0,6.09,6.13,3.86,3449
136317,0.5,Ideal,E,SI1,61.9,56.0,5.1,5.05,3.14,1322
1098,1.6,Ideal,I,SI1,61.2,57.0,7.56,7.5,4.6,8938
49372,0.42,Very Good,I,VVS2,62.8,57.0,4.77,4.74,2.99,850
155962,0.31,Ideal,I,VS2,61.5,56.0,4.33,4.37,2.67,463
152638,0.71,Good,E,SI1,63.6,58.0,5.68,5.64,3.59,2648
2218,0.37,Very Good,D,VS1,62.4,56.0,4.58,4.61,2.87,846
45844,0.4,Ideal,E,VS2,62.4,54.0,4.74,4.73,2.95,1024
110291,1.5,Premium,I,SI2,62.3,59.0,7.2,7.16,4.46,6381
16121,0.31,Ideal,I,SI1,60.0,57.0,4.47,4.44,2.66,552
70043,0.54,Ideal,G,VS2,61.7,54.0,5.25,5.28,3.25,1657
161402,1.51,Ideal,G,SI1,62.5,56.0,7.29,7.33,4.58,12951
12964,1.35,Ideal,H,VS1,62.3,54.0,7.02,7.05,4.41,9116
133688,1.11,Ideal,H,SI1,60.6,55.0,6.75,6.79,4.1,5438
131193,1.5,Very Good,G,VS2,63.4,54.0,7.27,7.24,4.6,11913
72657,1.03,Premium,H,VS2,60.9,58.0,6.55,6.49,3.97,5280
177140,0.4,Ideal,G,VVS1,61.6,57.0,4.74,4.74,2.92,967
35057,0.31,Very Good,H,VS2,62.5,58.0,4.27,4.3,2.68,537
61114,0.31,Very Good,G,VVS2,63.0,56.0,4.33,4.38,2.74,707
149243,1.01,Premium,E,SI2,61.3,59.0,6.43,6.44,3.94,4560
132707,1.0,Ideal,G,VS1,61.2,57.0,6.42,6.44,3.93,6619
143903,1.0,Premium,G,VS1,60.9,59.0,6.45,6.4,3.9,6055
12380,0.51,Very Good,F,VS1,60.7,59.0,5.16,5.19,3.14,1754
134111,0.31,Ideal,I,VS2,62.3,57.0,4.33,4.36,2.71,558
48460,0.37,Ideal,E,VS2,61.4,57.0,4.61,4.64,2.84,784
169360,0.42,Premium,I,VVS1,62.3,58.0,4.81,4.77,2.98,1103
99016,1.5,Very Good,D,SI1,63.1,57.0,7.29,7.25,4.59,11475
30497,1.23,Ideal,H,I1,62.0,54.0,6.84,6.88,4.26,4578
12892,0.29,Very Good,F,VS1,62.4,58.0,4.23,4.28,2.65,504
